,iShares Russell 1000 Value ETF (IWD),iShares Russell 1000 Growth ETF (IWF),iShares Russell 2000 Growth ETF (IWO),iShares Russell 2000 Value ETF (IWN),iShares MSCI EAFE ETF (EFA),iShares TIPS Bond ETF (TIP),SPDR Gold Trust (GLD),Vanguard REIT ETF (VNQ)
2012-10-22,63.594356536865234,60.41590881347656,88.04896545410156,64.93866729736328,45.72169876098633,110.69010925292969,167.5800018310547,50.51951599121094
2012-10-23,62.60862731933594,59.670841217041016,87.66087341308594,64.53018188476562,44.74051284790039,110.92694091796875,165.42999267578125,50.0081901550293
2012-10-24,62.48649597167969,59.523658752441406,87.29170989990234,64.45027160644531,44.76567459106445,110.75384521484375,164.86000061035156,49.96945571899414
2012-10-25,62.75693130493164,59.551246643066406,87.59461975097656,64.69002532958984,45.03403091430664,110.42591857910156,166.02000427246094,49.82999801635742
2012-10-26,62.512672424316406,59.66164016723633,87.1402587890625,64.44137573242188,44.96694564819336,110.97249603271484,165.92999267578125,49.39616012573242
2012-10-29,,,,,,,,
2012-10-30,,,,,,,,
2012-10-31,62.63478469848633,59.560455322265625,87.58513641357422,64.66338348388672,44.93339920043945,111.6101303100586,166.8300018310547,49.8764762878418
2012-11-01,63.38501739501953,60.39750671386719,88.7494125366211,65.52474975585938,45.461734771728516,111.48412322998047,166.07000732421875,50.11664962768555
2012-11-02,62.809242248535156,59.77202606201172,87.14974212646484,64.62787628173828,45.025638580322266,111.42021179199219,162.60000610351562,50.44978332519531
2012-11-05,62.87904357910156,60.029571533203125,87.85964965820312,64.91200256347656,44.9166259765625,111.56629943847656,163.22999572753906,50.11664962768555
2012-11-06,63.42862319946289,60.360721588134766,88.45597839355469,65.50698852539062,45.344322204589844,111.27410888671875,166.3000030517578,50.333560943603516
2012-11-07,61.8234977722168,59.266109466552734,86.60073852539062,63.659969329833984,44.665035247802734,111.91328430175781,166.49000549316406,50.1088981628418
2012-11-08,61.14305877685547,58.44744110107422,85.29447937011719,62.789730072021484,44.26249694824219,112.51596069335938,167.99000549316406,49.51237106323242
2012-11-09,61.14305877685547,58.55781173706055,85.52164459228516,62.87851333618164,44.27927017211914,112.10505676269531,167.82000732421875,49.380653381347656
2012-11-12,61.15179443359375,58.64060592651367,85.41753387451172,62.6920280456543,44.24571990966797,112.40638732910156,167.4499969482422,49.26445770263672
2012-11-13,60.898807525634766,58.49342727661133,85.07675170898438,62.26581954956055,44.02768325805664,112.27855682373047,167.10000610351562,49.22571563720703
2012-11-14,60.01774215698242,57.67475509643555,83.53386688232422,61.093666076660156,43.566436767578125,112.16897583007812,167.13999938964844,48.303802490234375
2012-11-15,59.9392204284668,57.518375396728516,83.02275085449219,60.747371673583984,43.709007263183594,112.0867919921875,166.08999633789062,48.079132080078125
2012-11-16,60.23580551147461,57.87712478637695,83.58120727539062,61.289005279541016,43.68385314941406,112.15984344482422,165.8800048828125,48.373531341552734
2012-11-19,61.369876861572266,59.10052490234375,85.43645477294922,62.603248596191406,44.63149642944336,111.94984436035156,167.8699951171875,48.970054626464844
2012-11-20,61.430938720703125,59.13732147216797,85.63523864746094,62.64765930175781,44.698577880859375,111.63019561767578,167.38999938964844,49.33417892456055
2012-11-21,61.553062438964844,59.312095642089844,86.1085205078125,62.96733093261719,44.774051666259766,111.36540222167969,167.55999755859375,49.248958587646484
2012-11-22,,,,,,,,
2012-11-23,62.312007904052734,60.093963623046875,86.97933197021484,63.66884994506836,45.73847579956055,111.28321838378906,169.61000061035156,49.61308670043945
2012-11-26,62.18989562988281,60.08477020263672,87.25384521484375,63.846439361572266,45.62944793701172,111.59369659423828,169.42999267578125,49.71379089355469
2012-11-27,61.84965515136719,59.873207092285156,87.09294128417969,63.75763702392578,45.403018951416016,111.59369659423828,168.7100067138672,49.43490219116211
2012-11-28,62.29457092285156,60.31472396850586,87.76499938964844,64.24603271484375,45.73008728027344,111.85848999023438,166.5500030517578,49.37290954589844
2012-11-29,62.54754638671875,60.636695861816406,88.73993682861328,64.99195098876953,46.12424087524414,112.05937194824219,167.17999267578125,49.644073486328125
2012-11-30,62.591163635253906,60.59988784790039,88.51276397705078,65.00080871582031,46.18294143676758,112.23289489746094,166.0500030517578,49.744781494140625
2012-12-01,,,,,,,,
2012-12-03,62.35565185546875,60.323936462402344,88.22882843017578,65.04521942138672,46.24164962768555,112.56748962402344,166.1300048828125,49.94622039794922
2012-12-04,62.250953674316406,60.18596267700195,88.30455017089844,65.18728637695312,46.35905838012695,112.60417938232422,164.4199981689453,50.023681640625
2012-12-05,62.66095733642578,60.066368103027344,87.96377563476562,65.1606674194336,46.4261474609375,112.80586242675781,164.1199951171875,49.86874771118164
2012-12-06,62.84415817260742,60.2779426574707,88.13416290283203,65.30274200439453,46.518394470214844,113.0350570678711,164.5,50.333560943603516
2012-12-07,63.19309997558594,60.24113845825195,88.20039367675781,65.35599517822266,46.5351676940918,112.89754486083984,165.16000366210938,50.51951599121094
2012-12-10,63.271602630615234,60.351531982421875,88.56954956054688,65.67567443847656,46.585479736328125,113.0350570678711,165.8000030517578,50.49625778198242
2012-12-11,63.559486389160156,60.793052673339844,89.55398559570312,66.25288391113281,46.85384750366211,112.70500946044922,165.64999389648438,50.62021255493164
2012-12-12,63.7252311706543,60.71947479248047,89.05229187011719,65.94207763671875,47.00478744506836,112.35664367675781,165.77000427246094,50.48076629638672
2012-12-13,63.376285552978516,60.360721588134766,88.48436737060547,65.54248809814453,46.86223220825195,112.04496765136719,164.3699951171875,50.09341812133789
2012-12-14,63.24543380737305,59.9927864074707,88.38026428222656,65.59577178955078,47.02995681762695,112.16413116455078,164.1300048828125,50.08565902709961
2012-12-17,63.98691177368164,60.67346954345703,89.44987487792969,66.51040649414062,47.22283935546875,111.74243927001953,164.44000244140625,50.34906005859375
2012-12-18,64.7371597290039,61.34498596191406,90.86971282958984,67.3806381225586,47.71456527709961,111.42156982421875,162.0800018310547,50.86812973022461
2012-12-19,64.24606323242188,60.976593017578125,90.83629608154297,67.5376205444336,47.88412857055664,111.51323699951172,161.69000244140625,50.79840087890625
2012-12-20,64.66773223876953,61.17095947265625,91.20851135253906,67.93238830566406,48.2062873840332,111.56825256347656,159.72999572753906,51.464656829833984
2012-12-21,64.04399108886719,60.71743392944336,90.74087524414062,67.67220306396484,47.9095573425293,111.87993621826172,160.3300018310547,51.37944412231445
2012-12-24,63.91221237182617,60.6156120300293,90.54045104980469,67.30437469482422,47.782386779785156,111.7516098022461,160.6199951171875,51.447669982910156
2012-12-25,,,,,,,,
2012-12-26,63.69260025024414,60.15282440185547,89.72925567626953,66.94551849365234,47.77390670776367,111.89738464355469,160.77999877929688,51.2045783996582
2012-12-27,63.54323959350586,60.13431930541992,89.66243743896484,66.8827133178711,47.99433898925781,112.02576446533203,161.16000366210938,51.392765045166016
2012-12-28,62.84920883178711,59.49567794799805,89.0993881225586,66.37133026123047,47.48565673828125,111.98907470703125,160.5399932861328,51.05559539794922
2012-12-31,63.97370529174805,60.6156120300293,90.96037292480469,67.74398803710938,48.2062873840332,111.31063079833984,162.02000427246094,51.59665298461914
2013-01-01,,,,,,,,
2013-01-02,65.53746795654297,62.19834899902344,93.60395812988281,69.86126708984375,48.95236587524414,111.24644470214844,163.1699981689453,52.23965072631836
2013-01-03,65.44083404541016,62.03175354003906,93.56578826904297,69.69078826904297,48.47758865356445,110.48548126220703,161.1999969482422,52.231807708740234
2013-01-04,65.94158935546875,62.14280700683594,94.09068298339844,70.11247253417969,48.72345733642578,110.43965911865234,160.44000244140625,52.47488021850586
2013-01-07,65.65168762207031,62.068756103515625,94.01434326171875,69.76256561279297,48.51150894165039,110.8155288696289,159.42999267578125,52.59251403808594
2013-01-08,65.4496078491211,61.90216064453125,93.99524688720703,69.708740234375,48.24020004272461,110.97138977050781,160.55999755859375,52.49056625366211
2013-01-09,65.64289093017578,62.17983627319336,94.63468170166016,69.9061050415039,48.48606872558594,111.1731185913086,160.49000549316406,52.63954544067383
2013-01-10,66.18758392333984,62.47600555419922,94.73011779785156,70.103515625,49.10496520996094,111.07225036621094,161.97999572753906,52.69443893432617
2013-01-11,66.1700210571289,62.568565368652344,94.69193267822266,69.98685455322266,49.20670700073242,111.1731185913086,161.05999755859375,52.6630859375
2013-01-14,66.25784301757812,62.383453369140625,94.68238067626953,69.99581909179688,49.266048431396484,111.20977783203125,161.5399932861328,52.812068939208984
2013-01-15,66.42478942871094,62.32791519165039,95.26456451416016,70.18424224853516,49.18975067138672,111.28311157226562,162.55999755859375,53.06299591064453
2013-01-16,66.36328887939453,62.35570526123047,94.98778533935547,70.04965209960938,48.95236587524414,111.25560760498047,162.64999389648438,53.00026321411133
2013-01-17,66.81132507324219,62.74443817138672,95.8753433227539,70.69564056396484,49.35083770751953,111.0630874633789,163.35000610351562,53.164939880371094
2013-01-18,67.02217102050781,62.85549545288086,96.19027709960938,70.90193939208984,49.29996871948242,111.24644470214844,163.08999633789062,53.392333984375
2013-01-21,,,,,,,,
2013-01-22,67.47900390625,63.096134185791016,96.7247314453125,71.48509216308594,49.32539367675781,111.22811889648438,163.6699981689453,53.66679000854492
2013-01-23,67.4175033569336,63.299774169921875,96.48614501953125,71.30567932128906,49.2745246887207,111.24644470214844,163.2100067138672,53.651092529296875
2013-01-24,67.71620178222656,63.10540771484375,97.05875396728516,71.42230224609375,49.51191711425781,111.18226623535156,161.4199981689453,53.76087951660156
2013-01-25,68.18180847167969,63.44786071777344,97.81270599365234,71.69147491455078,50.0460319519043,110.71471405029297,160.64999389648438,54.066707611083984
2013-01-28,68.05882263183594,63.392330169677734,97.69817352294922,71.95162200927734,49.80016326904297,110.56800079345703,160.2899932861328,54.20783996582031
2013-01-29,68.41024780273438,63.4848747253418,97.5741195678711,72.10414123535156,50.13928985595703,110.3663101196289,160.99000549316406,54.36467361450195
2013-01-30,68.19060516357422,63.262733459472656,96.50524139404297,71.2877426147461,50.190162658691406,110.40296173095703,162.19000244140625,53.84713363647461
2013-01-31,68.050048828125,63.17946243286133,97.0014877319336,71.78116607666016,50.00364303588867,110.7330322265625,161.1999969482422,53.525634765625
2013-02-01,68.64743041992188,63.81807327270508,97.90814971923828,72.46299743652344,50.4021110534668,110.19210815429688,161.4499969482422,53.83930206298828
2013-02-04,67.96219635009766,63.05912780761719,96.7820053100586,71.52995300292969,49.494956970214844,110.9072265625,162.0,53.713844299316406
2013-02-05,68.63863372802734,63.65148162841797,97.78406524658203,72.1220932006836,49.723873138427734,110.58633422851562,161.9600067138672,53.588375091552734
2013-02-06,68.80555725097656,63.670013427734375,98.10855865478516,72.45403289794922,49.715389251708984,110.71471405029297,162.38999938964844,53.77656936645508
2013-02-07,68.59471893310547,63.6607551574707,97.64091491699219,72.22075653076172,49.30844497680664,110.61383819580078,161.83999633789062,53.54916763305664
2013-02-08,68.91979217529297,64.14203643798828,98.40440368652344,72.67831420898438,49.622127532958984,110.57718658447266,161.57000732421875,54.04318618774414
2013-02-11,68.95491027832031,64.03097534179688,98.24217987060547,72.66935729980469,49.57126235961914,110.4946517944336,159.6999969482422,54.121585845947266
2013-02-12,69.26239776611328,63.92914581298828,98.49030303955078,73.12690734863281,49.81711959838867,110.48548126220703,159.88999938964844,54.52934646606445
2013-02-13,69.37663269042969,63.993953704833984,98.87203216552734,73.41399383544922,49.93582534790039,110.17373657226562,159.0500030517578,54.49799346923828
2013-02-14,69.4205093383789,64.03097534179688,99.22514343261719,73.58443450927734,49.66452407836914,110.3663101196289,158.35000610351562,54.27058029174805
2013-02-15,69.30632781982422,64.05876159667969,99.20606231689453,73.62931823730469,49.537349700927734,110.063720703125,155.75999450683594,54.29410171508789
2013-02-18,,,,,,,,
2013-02-19,69.90369415283203,64.37342834472656,100.13179779052734,74.27526092529297,50.12233352661133,110.00875854492188,155.3300018310547,54.72539138793945
2013-02-20,68.95491027832031,63.59595489501953,98.4521255493164,72.81289672851562,49.630611419677734,110.03622436523438,151.44000244140625,54.37251663208008
2013-02-21,68.50688171386719,63.19794845581055,97.39279174804688,72.1220932006836,48.88453674316406,110.17373657226562,152.6199951171875,53.96477127075195
2013-02-22,69.12183380126953,63.78107833862305,98.63347625732422,72.91158294677734,49.58821487426758,110.41214752197266,152.97000122070312,54.505828857421875
2013-02-25,67.67227935791016,62.79996109008789,96.45751190185547,71.3595199584961,48.40129470825195,110.96224975585938,154.33999633789062,53.47075271606445
2013-02-26,68.12033081054688,63.20721435546875,96.69608306884766,71.73631286621094,48.79127883911133,110.69634246826172,156.22000122070312,53.83930206298828
2013-02-27,69.06912994384766,63.96615982055664,97.78406524658203,72.43608856201172,49.410179138183594,110.69634246826172,154.57000732421875,54.23137283325195
2013-02-28,68.87583923339844,63.864383697509766,97.99403381347656,72.49889373779297,49.35931396484375,110.94390869140625,153.0,54.176483154296875
2013-03-01,69.0866928100586,64.0679931640625,98.6048355102539,72.81289672851562,49.2575798034668,111.41144561767578,152.44000244140625,54.3568229675293
2013-03-04,69.4556655883789,64.3826904296875,98.9770278930664,72.8846664428711,49.46952438354492,111.0630874633789,152.3000030517578,54.76458740234375
2013-03-05,70.08820343017578,65.04908752441406,100.27496337890625,73.6203384399414,49.96125411987305,111.03559875488281,152.3800048828125,55.195865631103516
2013-03-06,70.32539367675781,65.02134704589844,100.58988952636719,73.79975128173828,50.08842468261719,110.78803253173828,153.22999572753906,55.03120803833008
2013-03-07,70.48352813720703,65.11388397216797,101.03846740722656,74.14965057373047,50.232547760009766,110.37545776367188,152.69000244140625,54.772430419921875
2013-03-08,70.79979705810547,65.41006469726562,102.17414093017578,74.70587921142578,50.342769622802734,110.01791381835938,152.7100067138672,54.86653137207031
2013-03-11,71.1072769165039,65.5766830444336,102.15506744384766,74.65205383300781,50.4953727722168,109.96292114257812,152.99000549316406,54.913570404052734
2013-03-12,70.99308013916016,65.37305450439453,101.95463562011719,74.49057006835938,50.241024017333984,110.16460418701172,154.19000244140625,54.7097053527832
2013-03-13,71.12484741210938,65.46562194824219,102.2600326538086,74.81352996826172,50.16472625732422,110.19210815429688,153.66000366210938,54.76458740234375
2013-03-14,71.59925842285156,65.77103424072266,103.11897277832031,75.65685272216797,50.656455993652344,110.38463592529297,153.67999267578125,55.109622955322266
2013-03-15,71.57290649414062,65.64147186279297,102.80403137207031,75.77349853515625,50.75819396972656,110.53132629394531,154.0,55.23508071899414
2013-03-18,71.1072769165039,65.3267593383789,102.42228698730469,75.34286499023438,50.198638916015625,110.7696762084961,155.3800048828125,54.92926025390625
2013-03-19,70.89643096923828,65.22496795654297,101.87828826904297,75.0557632446289,50.0460319519043,110.87971496582031,156.0800018310547,54.66265106201172
2013-03-20,71.41475677490234,65.68772888183594,102.95670318603516,75.63890838623047,50.35123825073242,110.56800079345703,155.3699951171875,54.83515930175781
2013-03-21,70.80857849121094,65.15091705322266,102.031005859375,75.07371520996094,49.89342498779297,110.62303924560547,156.25,54.67049789428711
2013-03-22,71.23028564453125,65.69701385498047,102.2982177734375,75.17240905761719,50.32581329345703,110.8155288696289,155.5500030517578,54.95812225341797
2013-03-25,70.98136138916016,65.49271392822266,102.27049255371094,75.30476379394531,49.698429107666016,110.82469177246094,155.24000549316406,54.96601867675781
2013-03-26,71.47567749023438,65.93843078613281,102.63385009765625,75.53886413574219,50.012123107910156,110.88890075683594,154.72000122070312,55.440147399902344
2013-03-27,71.48452758789062,65.97557830810547,102.73904418945312,75.63793182373047,49.766258239746094,111.22811889648438,155.36000061035156,55.54286575317383
2013-03-28,71.65221405029297,66.27271270751953,102.9302978515625,75.46683502197266,50.00364303588867,111.18226623535156,154.4499969482422,55.73252487182617
2013-03-29,,,,,,,,
2013-04-01,71.46685791015625,65.8734359741211,101.56285095214844,74.66544342041016,49.3338737487793,111.22814178466797,154.6699981689453,55.89845275878906
2013-04-02,71.66105651855469,66.23558807373047,101.1612319946289,74.2242202758789,49.85951232910156,111.17310333251953,152.42999267578125,56.07229995727539
2013-04-03,70.81362915039062,65.62271118164062,99.30612182617188,73.12567138671875,49.6136474609375,111.4574966430664,150.72999572753906,55.8747444152832
2013-04-04,71.24616241455078,65.78987121582031,100.07112884521484,73.72897338867188,50.05451965332031,111.98040008544922,150.2899932861328,56.78348159790039
2013-04-05,71.05194854736328,65.43700408935547,99.67904663085938,73.68396759033203,49.82560348510742,112.44829559326172,152.80999755859375,57.091651916503906
2013-04-08,71.49334716796875,65.84557342529297,100.38668060302734,74.39533233642578,50.02059555053711,111.9529037475586,152.16000366210938,57.54997253417969
2013-04-09,71.7846450805664,66.06844329833984,100.2910385131836,74.16120147705078,50.198638916015625,111.85196685791016,153.33999633789062,57.557865142822266
2013-04-10,72.49964141845703,66.96916198730469,102.06012725830078,75.43083953857422,50.94470977783203,111.22814178466797,150.75,57.91345977783203
2013-04-11,72.83511352539062,67.15486145019531,102.14616394042969,75.53886413574219,51.34318161010742,111.5400619506836,151.0500030517578,58.253238677978516
2013-04-12,72.56145477294922,67.0991439819336,101.76367950439453,75.17870330810547,51.216007232666016,111.99877166748047,143.9499969482422,58.395477294921875
2013-04-15,70.81362915039062,65.5577163696289,98.10126495361328,72.27925109863281,50.20711898803711,111.98040008544922,131.30999755859375,57.18648910522461
2013-04-16,71.74932098388672,66.54199981689453,99.8607406616211,73.4498519897461,50.91926956176758,111.78776550292969,132.8000030517578,58.134700775146484
2013-04-17,70.68120574951172,65.60413360595703,98.2638168334961,72.03611755371094,49.85951232910156,111.7694091796875,132.8699951171875,57.518348693847656
2013-04-18,70.34577941894531,65.08413696289062,97.5274887084961,71.8740234375,49.706912994384766,110.9896240234375,134.3000030517578,57.43143844604492
2013-04-19,70.97251892089844,65.65985870361328,98.64629364013672,72.69343566894531,50.105377197265625,111.42079162597656,135.47000122070312,58.31645965576172
2013-04-22,71.17552947998047,66.11486053466797,98.97145080566406,72.82852935791016,50.31732940673828,111.71437072753906,137.89999389648438,58.237422943115234
2013-04-23,71.9788589477539,66.70913696289062,100.43448638916016,74.04413604736328,51.02948760986328,111.7694091796875,136.8800048828125,58.561405181884766
2013-04-24,72.1024398803711,66.61628723144531,100.76917266845703,74.57540130615234,51.47034454345703,111.9345474243164,138.3699951171875,58.68783187866211
2013-04-25,72.36725616455078,67.01559448242188,101.75410461425781,74.8725357055664,51.74164581298828,112.01712036132812,141.6300048828125,58.49029541015625
2013-04-26,72.21717834472656,66.87629699707031,101.40985870361328,74.37731170654297,51.78403091430664,112.42994689941406,140.91000366210938,58.30064392089844
2013-04-29,72.6673812866211,67.34986877441406,101.94535827636719,74.98062133789062,52.4453239440918,112.1272201538086,142.3000030517578,58.798484802246094
2013-04-30,72.72917938232422,67.67487335205078,102.31829071044922,75.49386596679688,52.51314926147461,112.06299591064453,142.77000427246094,59.485939025878906
2013-05-01,71.95235443115234,67.12702178955078,99.98505401611328,73.62992095947266,52.19947052001953,112.03633117675781,141.11000061035156,59.0118293762207
2013-05-02,72.54379272460938,67.851318359375,101.70629119873047,74.78251647949219,52.36054229736328,111.91674041748047,141.9199981689453,59.399024963378906
2013-05-03,73.23233032226562,68.5570297241211,103.25541687011719,76.0161361694336,53.030311584472656,111.15333557128906,142.08999633789062,59.636085510253906
2013-05-06,73.52365112304688,68.69629669189453,103.75267791748047,76.52937316894531,52.96249008178711,110.98779296875,142.14999389648438,59.94426345825195
2013-05-07,73.97383117675781,68.94702911376953,104.57502746582031,77.23174285888672,53.047264099121094,110.9786148071289,140.3800048828125,60.27614212036133
2013-05-08,74.33577728271484,69.26274871826172,104.75670623779297,77.42984008789062,53.60681915283203,110.7394790649414,142.4600067138672,60.30774688720703
2013-05-09,74.03563690185547,69.12347412109375,104.46984100341797,77.10565948486328,53.089656829833984,110.6934585571289,140.80999755859375,59.91264724731445
2013-05-10,74.31810760498047,69.47632598876953,105.71295928955078,77.56490325927734,53.14900207519531,110.3807373046875,139.60000610351562,60.1338996887207
2013-05-13,74.30928802490234,69.53205108642578,105.75122833251953,77.2857666015625,53.123573303222656,110.04963684082031,138.42999267578125,60.41836929321289
2013-05-14,75.14788818359375,70.14488983154297,107.31945037841797,78.15921020507812,53.22530746459961,109.58057403564453,137.80999755859375,60.639625549316406
2013-05-15,75.5627670288086,70.46991729736328,107.36727142333984,78.4203109741211,53.454219818115234,109.61735534667969,134.6300048828125,61.240177154541016
2013-05-16,75.24500274658203,70.06134796142578,107.20470428466797,78.16819763183594,53.089656829833984,109.93006134033203,134.08999633789062,60.92409896850586
2013-05-17,76.05711364746094,70.69275665283203,108.48607635498047,78.95159912109375,53.454219818115234,109.37821197509766,131.07000732421875,61.26388168334961
2013-05-20,76.1453857421875,70.64634704589844,108.20877838134766,79.3477783203125,53.75094985961914,109.35063171386719,135.1199951171875,61.40610885620117
2013-05-21,76.3131103515625,70.6556167602539,108.48607635498047,79.3207778930664,53.86116027832031,109.58057403564453,132.8800048828125,61.753807067871094
2013-05-22,75.5804214477539,70.0241928100586,106.87001037597656,77.97911071777344,53.318572998046875,108.59640502929688,131.94000244140625,60.25244903564453
2013-05-23,75.40389251708984,69.8848876953125,107.2333984375,77.97911071777344,52.555545806884766,108.62400817871094,134.61000061035156,59.12245178222656
2013-05-24,75.32445526123047,69.83847045898438,107.20470428466797,78.03314971923828,52.09772872924805,108.71599578857422,133.75999450683594,58.972320556640625
2013-05-27,,,,,,,,
2013-05-28,75.70402526855469,70.23776245117188,108.82076263427734,78.96060180664062,52.233375549316406,107.73179626464844,133.49000549316406,58.46659851074219
2013-05-29,75.4656753540039,69.58775329589844,107.75932312011719,78.15019226074219,51.73316955566406,107.65826416015625,134.8300018310547,57.22597122192383
2013-05-30,75.78345489501953,69.82917785644531,108.67733764648438,78.64545440673828,51.9366455078125,107.26276397705078,136.6999969482422,56.688655853271484
2013-05-31,74.67120361328125,68.98416900634766,107.56807708740234,77.72698211669922,50.92774963378906,107.3639144897461,133.9199981689453,55.930076599121094
2013-06-01,,,,,,,,
2013-06-03,75.02430725097656,69.2348861694336,108.14181518554688,78.49236297607422,51.12275314331055,107.2652816772461,136.50999450683594,56.24614334106445
2013-06-04,74.61824035644531,68.81703186035156,107.1186294555664,77.76299285888672,51.309268951416016,107.06241607666016,135.22999572753906,55.46385192871094
2013-06-05,73.60309600830078,67.851318359375,105.70341491699219,76.72747039794922,50.16472625732422,107.19151306152344,135.52000427246094,55.00552749633789
2013-06-06,74.33577728271484,68.42704010009766,106.87001037597656,77.54690551757812,50.44449996948242,107.0716323852539,136.52999877929688,55.890560150146484
2013-06-07,75.21851348876953,69.37417602539062,108.01751708984375,78.01512145996094,51.12275314331055,106.44461059570312,133.27999877929688,55.89845275878906
2013-06-10,75.28030395507812,69.30918884277344,108.56257629394531,78.51036834716797,51.173614501953125,105.70695495605469,133.94000244140625,55.41643142700195
2013-06-11,74.43286895751953,68.71488189697266,107.6063461303711,77.4388427734375,50.546241760253906,105.65161895751953,133.25,54.594635009765625
2013-06-12,73.86791229248047,68.05559539794922,106.67876434326172,76.64643096923828,50.48689270019531,104.84017181396484,134.25,53.85184860229492
2013-06-13,75.13023376464844,68.96561431884766,108.36175537109375,78.1952133178711,51.25839614868164,105.64238739013672,133.74000549316406,55.2504997253418
2013-06-14,74.60941314697266,68.67774963378906,107.57762145996094,77.56490325927734,50.698848724365234,105.55021667480469,134.42999267578125,55.455955505371094
2013-06-17,75.19202423095703,69.16988372802734,108.2565689086914,77.98809814453125,51.42795944213867,105.20902252197266,133.77000427246094,55.613975524902344
2013-06-18,75.71283721923828,69.72704315185547,109.57621002197266,78.93357849121094,51.792518615722656,105.49488067626953,132.1300048828125,55.89845275878906
2013-06-19,74.70651245117188,68.73345947265625,108.20877838134766,77.84402465820312,50.826011657714844,104.09329986572266,130.58999633789062,54.183738708496094
2013-06-20,72.82628631591797,67.0341567993164,105.45479583740234,75.85404968261719,48.96084213256836,103.04216003417969,123.5999984741211,51.93167495727539
2013-06-21,73.15289306640625,67.07129669189453,105.74165344238281,76.12418365478516,49.121925354003906,101.834228515625,125.05000305175781,52.63494873046875
2013-06-24,72.13773345947266,66.29129028320312,104.4220199584961,75.07066345214844,48.35041427612305,101.44695281982422,123.93000030517578,52.396419525146484
2013-06-25,72.98517608642578,66.89486694335938,105.1296615600586,75.97110748291016,48.969322204589844,101.62214660644531,123.47000122070312,53.27396011352539
2013-06-26,73.59426879882812,67.55416107177734,105.69383239746094,76.2772445678711,49.164306640625,102.08319091796875,118.27999877929688,54.079673767089844
2013-06-27,74.27398681640625,67.91630554199219,107.27165985107422,77.50186920166016,49.65864562988281,102.93150329589844,115.94000244140625,55.16462326049805
2013-06-28,73.96501922607422,67.54486083984375,106.63096618652344,77.34880065917969,49.563499450683594,103.28189086914062,119.11000061035156,54.821590423583984
2013-07-01,74.32695007324219,68.22273254394531,108.55302429199219,78.21322631835938,50.03059005737305,103.42868041992188,121.12999725341797,54.70193099975586
2013-07-02,74.18579864501953,68.0185775756836,108.42654418945312,78.33007049560547,49.77975082397461,103.76107025146484,120.05000305175781,55.53955841064453
2013-07-03,74.27455139160156,68.28893280029297,108.5989990234375,78.42066192626953,49.79704666137695,103.56717681884766,120.73999786376953,55.17259979248047
2013-07-04,,,,,,,,
2013-07-05,75.03800201416016,68.97880554199219,110.38119506835938,79.39885711669922,50.03059005737305,102.154541015625,118.08999633789062,54.909339904785156
2013-07-08,75.4640884399414,69.29578399658203,110.91777038574219,79.72492980957031,50.34198760986328,102.80087280273438,119.51000213623047,54.96517562866211
2013-07-09,76.11211395263672,69.73394775390625,111.73223114013672,80.54011535644531,50.61878204345703,102.75468444824219,120.62000274658203,55.74697494506836
2013-07-10,75.9967269897461,69.8924331665039,112.02926635742188,80.70315551757812,50.765830993652344,102.4038314819336,120.94999694824219,55.77091979980469
2013-07-11,76.96432495117188,70.88065338134766,113.50482940673828,81.57269287109375,52.080596923828125,103.11476135253906,124.23999786376953,57.119117736816406
2013-07-12,77.1684799194336,71.06710052490234,113.93601989746094,81.67230224609375,51.73461151123047,103.15170288085938,124.12999725341797,56.76810836791992
2013-07-15,77.45256805419922,71.17897033691406,114.77920532226562,82.27915954589844,52.054656982421875,103.65029907226562,124.18000030517578,57.007423400878906
2013-07-16,77.04421997070312,70.8526840209961,114.02222442626953,82.12518310546875,52.02005386352539,104.0657958984375,124.88999938964844,57.04732131958008
2013-07-17,77.28390502929688,71.09503936767578,114.37676239013672,82.41503143310547,52.175750732421875,104.35200500488281,123.31999969482422,57.25474166870117
2013-07-18,77.96744537353516,71.23492431640625,114.99957275390625,83.2211685180664,52.52174758911133,103.97343444824219,124.01000213623047,57.741371154785156
2013-07-19,78.34027099609375,71.12301635742188,114.875,83.31175231933594,52.478492736816406,104.7213363647461,125.11000061035156,57.70148849487305
2013-07-22,78.5267105102539,71.2535400390625,115.0858154296875,83.7193374633789,52.7725830078125,104.68438720703125,128.83999633789062,57.87698745727539
2013-07-23,78.55329132080078,70.99250030517578,114.9324951171875,83.70122528076172,52.88503646850586,104.44432830810547,129.7100067138672,57.813167572021484
2013-07-24,77.976318359375,70.88997650146484,113.89769744873047,83.01284790039062,52.81584167480469,103.59488677978516,127.4800033569336,56.68832778930664
2013-07-25,78.22486114501953,71.2535400390625,115.25828552246094,83.65594482421875,52.91963195800781,103.65029907226562,128.6699981689453,56.776065826416016
2013-07-26,78.16275787353516,71.30948638916016,114.82710266113281,83.18494415283203,52.590946197509766,103.67800903320312,128.77999877929688,56.823951721191406
2013-07-29,77.96744537353516,71.1043930053711,114.04141235351562,82.49657440185547,52.089256286621094,103.60411071777344,128.47000122070312,56.4011344909668
2013-07-30,77.88753509521484,71.28152465820312,114.4246826171875,82.49657440185547,52.080596923828125,103.5579605102539,128.1199951171875,56.233604431152344
2013-07-31,77.96744537353516,71.29084014892578,114.98042297363281,82.4059829711914,52.20169448852539,104.21350860595703,127.95999908447266,55.31618881225586
